TEAM_ID,TEAM_NAME,TEAM_ABB,SEASON,WINS,VEGAS_WINS,UNDERPERFORMANCE,GROUND_TRUTH,TANK_PROB,DELTA_PM,DELTA_MIN_CONC,DELTA_ROOKIE_MIN_SHARE,DELTA_INACTIVE_RATE,TWI_PM,TWI_MIN_CONC,TWI_ROOKIE,TWI_INACTIVE,TWI,TWI_FLAG
1610612746,Los Angeles Clippers,LAC,2019-20,49,53.5,-4.5,0,0.21583752572747267,3.499465240641711,-0.0702847571041198,-0.0014198174356785,-0.1118716577540106,36.757133542429834,48.129469158257514,52.73098311769942,41.286535183180206,45.4067180319649,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2019-20,52,50.5,1.5,0,0.04501960008695897,-6.415094339622642,0.0065037363498781,0.0031779176276963,0.0283018867924528,80.75190769021833,31.508507944667937,54.307374244001785,56.570695962923025,50.92939875729581,Above Win Gate
1610612748,Miami Heat,MIA,2019-20,44,43.5,0.5,0,0.08022111868349883,-1.5623781676413253,-0.0155491027706361,0.0222845813763094,-0.0853801169590643,59.21851023960294,36.28187133785889,60.85833352534165,44.17510427889043,47.36313814391056,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2019-20,56,57.5,-1.5,0,0.07298303612898695,-7.7953216374269,-0.0368742198960942,0.0143989483034259,0.09317738791423,86.87651541968157,40.89771843518256,58.15464533321566,63.64455282385839,58.09423008942415,Above Win Gate
1610612750,Minnesota Timberwolves,MIN,2019-20,19,35.5,-16.5,0,0.6170589249273873,-4.361921097770154,-0.1627974011380592,-0.1552160967735057,-0.1567753001715266,71.64117590931411,68.15394156408605,0.0,36.39035814402499,48.867883436302236,No Action
1610612751,Brooklyn Nets,BKN,2019-20,35,43.5,-8.5,0,0.7195057476959894,-0.4419066534260178,-0.13417818727301,0.0521665857165855,0.1878848063555114,54.246540399907985,61.95927850692664,71.10375346120978,73.97120479784135,64.64801113456248,Above Win Gate
1610612752,New York Knicks,NYK,2019-20,21,26.5,-5.5,0,0.03343419122749674,3.0545454545454547,0.0572824157205819,-0.0170725515301366,-0.1418181818181818,38.73141644876799,20.517402085775373,47.3642469337396,38.021243647090714,33.030342240229814,No Action
1610612753,Orlando Magic,ORL,2019-20,33,41.5,-8.5,0,0.3059782928367841,1.9353535353535352,-0.0745654916202898,0.0156237602809685,0.1472727272727272,43.697708225448764,49.05603926216976,58.574587479984295,69.54296872584025,53.98546859112257,No Action
1610612754,Indiana Pacers,IND,2019-20,45,46.5,-1.5,0,0.4283212878872292,-0.7565656565656567,-0.1232463615780918,0.0443416653653201,0.2175757575757575,55.64280532369269,59.593071765576674,68.42088138708391,77.20862933199317,64.09169191478463,Above Win Gate
1610612755,Philadelphia 76ers,PHI,2019-20,43,54.5,-11.5,0,0.38720160963246214,-0.1404040404040403,-0.0745487366420526,0.0742382706058406,0.1543434343434343,52.908655518841364,49.05241262709868,78.67130742470955,70.31394033852804,59.99974570725527,Above Win Gate
1610612756,Phoenix Suns,PHX,2019-20,34,29.5,4.5,0,0.03179032812962512,5.7555555555555555,-0.0193690655528998,0.1027578636209187,0.0363636363636363,26.745979435370526,37.10870684908554,88.44960755184309,57.449728286823124,49.372545794441564,Above Win Gate
1610612757,Portland Trail Blazers,POR,2019-20,35,46.5,-11.5,0,0.7484815720973835,2.912698412698413,-0.0941826063673821,0.0193201556063303,0.0674603174603174,39.36084718838599,53.302187202671924,59.84194297348,60.84042997119495,53.32951890768096,Above Win Gate
1610612758,Sacramento Kings,SAC,2019-20,31,37.5,-6.5,0,0.15647816056920094,3.388888888888889,0.0155239202986993,0.0252680843847497,-0.0148148148148148,37.24780401367653,29.55607834474856,61.881264947655815,51.869362328321,42.022117595830096,No Action
1610612759,San Antonio Spurs,SAS,2019-20,32,46.5,-14.5,0,0.9238701258061766,0.8442265795206972,-0.1369194216661094,0.0953646891774631,0.2496732026143791,48.539464795653345,62.55262196863107,85.91476497670038,80.7084517284129,68.05358508760575,Investigate
1610612760,Oklahoma City Thunder,OKC,2019-20,44,32.5,11.5,0,0.11843014903370498,-2.5229946524064175,-0.1197347044918239,-0.0010953757148541,0.1065240641711229,63.48114086356011,58.83296939084717,52.8422220304815,65.09983988566134,59.81782831227946,Above Win Gate
1610612761,Toronto Raptors,TOR,2019-20,53,46.5,6.5,0,0.016002710298278173,-0.3860962566844916,0.0110724952386581,0.0,0.0027807486631016,53.998887866291724,30.519594620953,53.21778533133765,53.78793706420849,44.408759900748784,Above Win Gate
1610612762,Utah Jazz,UTA,2019-20,44,53.5,-9.5,0,0.44864987282812696,-6.407407407407408,-0.0635621588896322,0.0,0.0703703703703703,80.71779776894944,46.67435473744284,53.21778533133765,61.15773461451204,57.688405437936964,Above Win Gate
1610612763,Memphis Grizzlies,MEM,2019-20,34,27.5,6.5,0,0.060114989041541,1.4444444444444444,-0.070632404940897,-0.0369771150367665,0.1649122807017544,45.87606364374015,48.20471794816278,40.53971771396722,71.46634001222981,50.85831145325255,Above Win Gate
1610612764,Washington Wizards,WAS,2019-20,25,27.0,-2.0,0,0.46778207922668547,-1.6683217477656402,-0.0598291236338838,0.1047752928500258,0.0730883813306852,59.688623293263475,45.86633479325775,89.1413084634596,61.45409950028966,60.40334016870565,Investigate
1610612765,Detroit Pistons,DET,2019-20,20,37.5,-17.5,0,0.8800198172151309,-7.070175438596491,-0.1981365528276283,-0.0203444322437457,0.2210526315789474,83.65875844486085,75.80314319747094,46.24244159868678,77.58773868139004,71.81904502397592,Investigate
1610612766,Charlotte Hornets,CHA,2019-20,23,23.5,-0.5,0,0.22060397591371034,3.205387205387206,-0.0797671416610897,-0.0497534490531379,0.0646464646464646,38.062072671405474,50.181942632400556,36.159191369480645,60.533614737574304,47.02375280865231,No Action
1610612737,Atlanta Hawks,ATL,2020-21,41,34.5,6.5,0,0.006177974661861245,3.805555555555556,0.0207518024513337,-0.1418596405397054,0.0,35.39889123580575,28.42449700254905,4.5794285219979844,53.48473142157162,30.062409036894692,Above Win Gate
1610612738,Boston Celtics,BOS,2020-21,36,44.5,-8.5,0,0.3531728590371407,1.1388888888888888,-0.0792485647715413,0.136411704048294,-0.1388888888888889,47.231933014178715,50.06969604466652,99.9882487924651,38.34064617234708,57.14004401366479,Above Win Gate
1610612739,Cleveland Cavaliers,CLE,2020-21,22,22.5,-0.5,0,0.07999969366265391,-1.944444444444444,-0.0557592793473481,0.0794034515465517,-0.0166666666666666,60.91388757042247,44.98541213168238,80.44225448634961,51.66744119166468,56.5988815023603,No Action
1610612740,New Orleans Pelicans,NOP,2020-21,31,36.5,-5.5,0,0.7811109506014154,0.25,-0.1967490145363258,0.038638426172458,0.2944444444444444,51.17628027363638,75.50280887542927,66.46545430594877,85.59019214992762,70.84750889607426,Investigate
1610612741,Chicago Bulls,CHI,2020-21,31,29.5,1.5,0,0.11374749773926834,-1.2941176470588236,-0.085080944791275,-0.0333244640011013,0.031578947368421,58.028133509275136,51.33212167291489,41.79207492914684,56.928018172974234,51.8824939914452,No Action
1610612742,Dallas Mavericks,DAL,2020-21,42,42.5,-0.5,0,0.043239422434362094,5.292569659442725,0.0289187899473643,0.0185092665664909,-0.0637770897832817,28.80042872968324,26.656742794886203,59.56391949687707,46.530642492268264,37.641695261720194,Above Win Gate
1610612743,Denver Nuggets,DEN,2020-21,47,44.5,2.5,0,0.1416444948028445,-0.75,-0.0240323731700312,0.0535221406196848,-0.0277777777777777,55.61367094052624,38.118085358091086,71.568522459642,50.45591437172672,50.77485569761542,Above Win Gate
1610612744,Golden State Warriors,GSW,2020-21,39,37.5,1.5,0,0.259419306277425,1.1706563706563706,-0.0989474509989203,0.0505036078091249,0.1607722007722007,47.0909682870731,54.33354351983969,70.5335806303652,71.0149164038091,59.46131047218535,Above Win Gate
1610612745,Houston Rockets,HOU,2020-21,17,34.5,-17.5,1,0.495268761421958,-4.998452012383901,-0.0432572054161313,0.0987508838086259,0.063157894736842,74.46571224900802,42.2793232822551,87.0757642719881,60.371304924376865,61.29428560197664,Investigate
1610612746,Los Angeles Clippers,LAC,2020-21,47,46.5,0.5,0,0.2522440016629091,1.6640866873065017,-0.0885834052521267,0.0409853006086365,0.1557275541795665,44.9014252052093,52.090233427077926,67.27010963835544,70.46486118584144,57.36337257671241,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2020-21,42,47.5,-5.5,0,0.3455323643710405,-4.654054054054054,-0.0548716945366249,0.0353585231834386,0.2074131274131274,72.93748396301922,44.7932933382379,65.34089843316482,76.10052242171085,60.79309829887415,Above Win Gate
1610612748,Miami Heat,MIA,2020-21,40,43.5,-3.5,0,0.2723805989163576,3.2222222222222223,-0.0575543069997458,-0.0168783661816099,-0.0722222222222221,37.98736912482484,45.373948013112276,47.43082581574476,45.60980709197487,44.355179611753805,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2020-21,46,49.5,-3.5,0,0.09273692420365023,-0.7777777777777777,0.0014516567919488,0.0,0.0777777777777777,55.73693179238429,32.602036605060476,53.21778533133765,61.96541916113735,47.22484189899605,Above Win Gate
1610612750,Minnesota Timberwolves,MIN,2020-21,23,29.5,-6.5,0,0.10197972980624051,7.055555555555556,-0.002914083280922,-0.0309722299622959,0.05,20.977371568413698,33.54700626335009,42.5985678685285,58.936602111292444,37.92131081498697,No Action
1610612751,Brooklyn Nets,BKN,2020-21,48,45.5,2.5,0,0.28313971904370344,-1.0285714285714285,-0.0734503268168755,0.0832584179400654,0.0373745173745173,56.849801197731274,48.814660507221106,81.76397805918818,57.55995213790348,58.760610481853035,Above Win Gate
1610612752,New York Knicks,NYK,2020-21,41,21.5,19.5,0,0.008264057323601122,3.7976833976833975,-0.0328063211084727,0.0136923236829691,0.1111969111969111,35.43382307567595,40.01721687917314,57.91237022036972,65.60935504041021,47.79799641896044,Above Win Gate
1610612753,Orlando Magic,ORL,2020-21,21,31.5,-10.5,0,0.739701546172483,-5.4444444444444455,-0.1829144012740166,0.0306515990458612,0.0555555555555555,76.44475490453698,72.50829029465247,63.72707046344072,59.54236552126143,68.94615429570882,Investigate
1610612754,Indiana Pacers,IND,2020-21,34,38.5,-4.5,0,0.2920010155402439,-0.5258687258687259,-0.1057071445184199,0.1123093468143245,0.0531274131274131,54.61911291653799,55.79668726377398,91.72445334908204,59.27760715057229,63.44290958874806,Above Win Gate
1610612755,Philadelphia 76ers,PHI,2020-21,49,43.5,5.5,0,0.08922509571989351,4.166666666666667,-0.0529033706400559,0.0263341578444065,0.0833333333333333,33.796500161651075,44.36724727757057,62.24678160284035,62.571182571106334,49.46979177814778,Above Win Gate
1610612756,Phoenix Suns,PHX,2020-21,51,38.5,12.5,0,0.020884539830857172,-1.2965250965250965,-0.0136141729023711,-0.0269292907338984,0.0299613899613899,58.038816303067776,35.86305345454262,43.984740285159106,56.751643896647565,46.10026147879194,Above Win Gate
1610612757,Portland Trail Blazers,POR,2020-21,42,40.5,1.5,0,0.010167280238464084,4.320463320463321,0.0448867194457888,0.014929925095519,-0.2401544401544401,33.114044325494916,23.200465364288572,58.33669738532188,27.298912355885463,33.03011695905588,Above Win Gate
1610612758,Sacramento Kings,SAC,2020-21,31,28.5,2.5,0,0.3101201393360012,3.916666666666667,-0.1084385439205868,0.0510957248682954,0.1444444444444444,34.905847828373545,56.387901929932724,70.73659538979406,69.23458008076513,57.530565431759634,No Action
1610612759,San Antonio Spurs,SAS,2020-21,33,28.5,4.5,0,0.012539577110919624,-3.18125,0.0440439328567549,0.0230390390664762,-0.0474999999999999,66.40207699940221,23.382887529089313,61.117008806008336,48.30545426633683,44.5180630259852,No Action
1610612760,Oklahoma City Thunder,OKC,2020-21,22,22.5,-0.5,1,0.7488067843523715,-10.22222222222222,-0.2281407058631003,-0.0059681927364219,0.3166666666666667,97.64562142412187,82.29757799385023,51.17151560503201,88.01324578980356,80.28510776133159,Investigate
1610612761,Toronto Raptors,TOR,2020-21,27,42.5,-15.5,0,0.6913059639724423,-3.7777777777777777,-0.1384569970455152,0.0175003330185931,0.1055555555555555,69.04910379305387,62.88543199777149,59.21799397702612,64.99423621098227,63.80643959532106,Investigate
1610612762,Utah Jazz,UTA,2020-21,52,41.5,10.5,0,0.09062463146703921,0.8888888888888893,-0.0982583281637472,0.0265825668027443,0.1333333333333333,48.341280680901185,54.1843820582768,62.33195172948316,68.02305326082717,57.41300995755303,Above Win Gate
1610612763,Memphis Grizzlies,MEM,2020-21,38,31.5,6.5,0,0.0048150264307260235,0.3874999999999999,0.0373799549008161,-0.0081143714539717,-0.05875,50.56613905693902,24.825313524856888,50.435671316665996,47.07878336114963,39.546244156893685,Above Win Gate
1610612764,Washington Wizards,WAS,2020-21,34,32.5,1.5,0,0.06628802389682299,4.829721362229103,-0.0262962311614454,0.0179873471783092,0.0851393188854489,30.854267443924826,38.60810012691724,59.38497288929005,62.7681025650591,46.044708630421695,Above Win Gate
1610612765,Detroit Pistons,DET,2020-21,20,23.5,-3.5,0,0.12130066013779921,-1.1111111111111112,-0.0704358054944384,0.0414621580701628,0.0666666666666666,57.216062014680915,48.162163762929815,67.43360619927066,60.75389234119939,56.34557761620212,No Action
1610612766,Charlotte Hornets,CHA,2020-21,33,26.5,6.5,0,0.053988132319249094,-2.867181467181467,-0.0275434017633385,0.1079685989934908,0.1127413127413127,65.00843222310947,38.878051694767876,90.23617352174116,65.77775259067187,59.75569234501165,No Action
1610612737,Atlanta Hawks,ATL,2021-22,43,47.5,-4.5,0,0.07461050806098196,3.683908045977012,-0.0101093017134586,0.0176072699309878,-0.0275862068965517,35.93868875945998,35.104419895408654,59.254658638527836,50.47680276517392,43.17579799079581,Above Win Gate
1610612738,Boston Celtics,BOS,2021-22,51,45.5,5.5,0,0.057068899238656975,7.009090909090908,-0.0764672478453208,0.0215321344549796,-0.1984848484848485,21.18355335697627,49.467676670746854,60.600347661987605,31.842456865407094,42.51234224517294,Above Win Gate
1610612739,Cleveland Cavaliers,CLE,2021-22,44,26.5,17.5,0,0.007487245676561704,-6.887931034482759,-0.0470126743609714,0.0671719889541882,-0.0482758620689655,82.85006882695367,43.09219902526497,76.2485441427727,48.22085627287564,58.700773458626394,Above Win Gate
1610612740,New Orleans Pelicans,NOP,2021-22,36,39.5,-3.5,0,0.19518185996675225,7.899042004421519,-0.0823261213304281,0.0315114743235722,-0.1006632277081798,17.234492672567807,50.73583684124993,64.02188948603039,42.50867340807323,45.04734584983426,Above Win Gate
1610612741,Chicago Bulls,CHI,2021-22,46,42.5,3.5,0,0.056710314547284764,-9.428150331613852,-0.0580408124834098,0.0451343680753175,0.0834193072955047,94.1220142278967,45.47925270669925,68.69266945242721,62.58055694959517,63.27074920866352,Above Win Gate
1610612742,Dallas Mavericks,DAL,2021-22,52,48.5,3.5,0,0.04028516087592041,-0.1820191599115697,-0.049227151322312,0.0304578419370533,-0.0476050110537951,53.09331806174558,43.57152521109357,63.660638408793666,48.29400413261118,50.43820220506752,Above Win Gate
1610612743,Denver Nuggets,DEN,2021-22,48,47.5,0.5,0,0.017215850679166624,0.7471264367816093,0.0123249110973086,-0.1003098352603329,0.0034482758620689,48.97033606279745,30.2485077110062,18.825300334785123,53.860722503621325,36.430674864643265,Above Win Gate
1610612744,Golden State Warriors,GSW,2021-22,53,48.5,4.5,0,0.008836904240780359,-4.915254237288136,-0.0003067238849481,0.0,0.0196020633750921,74.09653121829206,32.98264020482946,53.21778533133765,55.622089717025915,49.780337335262914,Above Win Gate
1610612745,Houston Rockets,HOU,2021-22,20,27.5,-7.5,1,0.22340286234900752,4.030172413793103,-0.080446825473379,-0.0112534154345257,-0.0350574712643678,34.40217848543634,50.3290610061753,49.35941072143588,49.662155420732866,46.816373327991144,No Action
1610612746,Los Angeles Clippers,LAC,2021-22,42,45.5,-3.5,0,0.10784307911219332,3.359875097580016,-0.0791070636007231,-0.0078403421240199,-0.0029664324746291,37.376549540441616,50.03906794706939,50.52962570901969,53.161279296342286,48.22911808798848,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2021-22,33,52.5,-19.5,0,0.6701770832898428,-5.4094827586206895,-0.1091362701051553,0.0066298264550218,0.1339080459770114,76.28961624616392,56.53892559675809,55.49090447556031,68.08571844116878,62.58881807128185,Investigate
1610612748,Miami Heat,MIA,2021-22,53,48.5,4.5,0,0.017180709749792945,-0.0832719233603533,0.030565554935811,0.0113677953572611,-0.0871039056742815,52.65513799589204,26.300298544325827,57.11537653217863,43.98714681545514,41.27165168643549,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2021-22,51,54.5,-3.5,0,0.06858521290009353,0.0136363636363636,-0.0114936455450856,-0.013285281152686,-0.0412121212121212,52.22511806762853,35.40406277283441,48.662760078500646,48.991068307619905,44.13741439988358,Above Win Gate
1610612750,Minnesota Timberwolves,MIN,2021-22,46,35.5,10.5,0,0.03960325188609192,4.194546794399411,-0.055315819289552,-0.0568550913175004,0.0552689756816506,33.67278514305811,44.88942467198803,33.72430425802154,59.5111175929653,43.3374112676042,Above Win Gate
1610612751,Brooklyn Nets,BKN,2021-22,44,56.5,-12.5,0,0.03637612208364091,2.782608695652174,0.0756200723977024,0.0,-0.2701547531319086,39.938106084665314,16.548194374191173,53.21778533133765,24.027755815799214,30.05600719603691,Above Win Gate
1610612752,New York Knicks,NYK,2021-22,37,41.5,-4.5,0,0.03859793755367144,4.943257184966839,0.0472400637768163,0.0557921835407337,0.0384672070744288,30.350464643750737,22.69108117026656,72.34683514354866,57.67909619686162,41.15171166493883,Above Win Gate
1610612753,Orlando Magic,ORL,2021-22,22,22.5,-0.5,0,0.7280285462053208,2.3606060606060604,-0.2074681259804834,0.1121834201919753,0.2175757575757576,41.81069663882186,77.82297336288883,91.681277827374,77.20862933199318,73.26931010479335,Investigate
1610612754,Indiana Pacers,IND,2021-22,25,42.5,-17.5,1,0.8626672156473557,-3.0772727272727276,-0.1860026471782194,0.0573464312558063,-0.206060606060606,65.94068921983356,73.17674481280932,72.87972846435645,31.01641585181304,63.23806463232434,Investigate
1610612755,Philadelphia 76ers,PHI,2021-22,51,50.5,0.5,0,0.005796316028735238,3.614942528735632,0.0847178579618455,-0.0091127832948132,-0.2913793103448276,36.24471570200411,14.578967811857762,50.09335329603118,21.713484988370897,27.441897922024346,Above Win Gate
1610612756,Phoenix Suns,PHX,2021-22,64,51.5,12.5,0,0.0208014234845009,-2.179597701149425,-0.0572403819023294,0.0,0.1356321839080459,61.95735443701389,45.3059985504593,53.21778533133765,68.27371398219364,54.81217017029276,Above Win Gate
1610612757,Portland Trail Blazers,POR,2021-22,27,44.5,-17.5,1,0.9899689411747842,-17.874723655121592,-0.2242415785605004,0.2375917769291279,0.1750921149594694,100.0,81.45360722755063,100.0,72.57632281254686,87.09670745352963,Investigate
1610612758,Sacramento Kings,SAC,2021-22,30,36.5,-6.5,0,0.12067884077555031,-1.7272727272727275,-0.0140449728282956,0.0,-0.2375757575757575,59.95021181953224,35.95630061355738,53.21778533133765,27.580085235261727,42.53213672264928,No Action
1610612759,San Antonio Spurs,SAS,2021-22,34,28.5,5.5,0,0.08884555607570378,-0.0486366985998526,-0.0451469930989363,0.0540862243770886,-0.1176123802505527,52.50144797279417,42.688370085558226,71.76192564999675,40.66058164884582,50.06013908855064,Above Win Gate
1610612760,Oklahoma City Thunder,OKC,2021-22,24,23.5,0.5,1,0.7987822698534112,-4.987068965517241,-0.2256913211500407,0.1244707288976751,0.4235632183908046,74.41520122308111,81.76740574431506,95.8941357112699,99.66896933334465,86.70262355126516,Investigate
1610612761,Toronto Raptors,TOR,2021-22,48,35.5,12.5,0,0.009792952611819998,1.7080701754385963,-0.0386937665122981,0.0227504726234368,0.0815438596491228,44.70625328547469,41.291561475642276,61.01807018212379,62.37606298852685,50.13670188148198,Above Win Gate
1610612762,Utah Jazz,UTA,2021-22,49,52.5,-3.5,0,0.11334677889500673,-2.820402298850574,-0.0084258661706159,-0.013852542060342,0.0439655172413792,64.8008547781531,34.740038259507315,48.46826756233754,58.27861771770544,48.20556331544214,Above Win Gate
1610612763,Memphis Grizzlies,MEM,2021-22,56,41.5,14.5,0,0.004831302058266869,3.1045454545454545,-0.055894219076044,-0.0326898293353714,0.0569696969696969,38.50954691542349,45.01461999728754,42.00966738319446,59.69655984379898,46.049002827398404,Above Win Gate
1610612764,Washington Wizards,WAS,2021-22,35,33.5,1.5,0,0.41130590724454313,-1.9985632183908049,-0.2122160945213882,0.0231090426291836,0.1040229885057471,61.15403371283556,78.85067683006257,61.1410104053916,64.82712906340461,68.96470536835139,Above Win Gate
1610612765,Detroit Pistons,DET,2021-22,23,24.5,-1.5,0,0.08092054480248682,7.9683908045977,-0.0457043486046387,-0.0415397573504836,-0.0284482758620689,16.92676495390601,42.80901035112106,38.97535857698034,50.38280499466149,38.380589845558,No Action
1610612766,Charlotte Hornets,CHA,2021-22,43,38.5,4.5,0,0.017962965595132063,4.990909090909091,0.0006190491349451,-0.002203403810409,0.0342424242424242,30.139014521063075,32.78225552785372,52.46232070222958,57.21843680301678,41.076856616403376,Above Win Gate
1610612737,Atlanta Hawks,ATL,2022-23,41,46.5,-5.5,0,0.05840026309576186,2.3124539425202655,0.0507351965782548,-0.0036700224435505,-0.0593957258658806,42.024366398206745,21.934555496744192,51.95947211111112,47.008375082713854,36.97226491710403,Above Win Gate
1610612738,Boston Celtics,BOS,2022-23,57,54.5,2.5,0,0.03739021117979014,1.3861459100957996,0.0158118308243749,0.0115908314256296,-0.0081061164333087,46.13475701595219,29.493759767250943,57.1918472452961,52.60086144976721,42.98299704910348,Above Win Gate
1610612739,Cleveland Cavaliers,CLE,2022-23,51,46.5,4.5,0,0.0989501300823817,-0.9562841530054644,-0.0544865510110662,-0.0056746918581076,0.0343481654957064,56.52903431579996,44.70992856166742,51.2721460619329,57.229966555806065,50.890200811374754,Above Win Gate
1610612740,New Orleans Pelicans,NOP,2022-23,42,45.5,-3.5,0,0.00505059900453973,1.7236551215917466,0.1174531792262172,-0.0042819198164525,-0.0910832719233603,44.637096790870714,7.493368387049813,51.749675423056104,43.55324701111481,30.98535119982825,Above Win Gate
1610612741,Chicago Bulls,CHI,2022-23,40,41.5,-1.5,0,0.05357991065694274,5.635961680176861,0.0284416415073242,-0.0252180849081218,-0.1991156963890936,27.276664181793137,26.76002214519384,44.57144866262075,31.77367084143058,31.428365595246433,Above Win Gate
1610612742,Dallas Mavericks,DAL,2022-23,38,48.5,-10.5,0,0.34586274692153457,-1.5287878787878788,-0.1003915781728451,0.009037598446022,-0.0833333333333333,59.069457005346514,54.64612657318055,56.31643929834892,44.3982802720369,53.81528594441869,Above Win Gate
1610612743,Denver Nuggets,DEN,2022-23,53,51.5,1.5,0,0.01479523382162107,-3.660280029476787,0.0477838435866603,0.0,-0.0197494473102431,68.52772038136249,22.57337938030288,53.21778533133765,51.331302762993616,43.6447134472599,Above Win Gate
1610612744,Golden State Warriors,GSW,2022-23,44,52.5,-8.5,0,0.4275022516692249,5.872126436781609,-0.0568875848728496,0.0129273936193512,0.0798850574712643,26.22870889498691,45.22963521163737,57.650104355132136,62.195191489056626,47.306655032490085,Above Win Gate
1610612745,Houston Rockets,HOU,2022-23,22,23.5,-1.5,1,0.19386330572264515,1.8548850574712636,-0.031574688498985,-0.0201968742869643,-0.0284482758620689,44.0547782981824,39.7506285283553,46.29303369468172,50.38280499466149,44.04637480884725,No Action
1610612746,Los Angeles Clippers,LAC,2022-23,44,52.5,-8.5,0,0.039381793770097984,0.7361436377829821,0.0865508942103731,-0.0147141573409272,-0.3594067135050741,49.01907103257029,14.182204924353877,48.17285195794121,14.295952880627494,27.97045714396935,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2022-23,43,44.5,-1.5,0,0.11863860299664138,6.152542372881356,0.0302684947592887,0.0497993701711995,-0.1942520265291083,24.984393837290707,26.364597574688204,70.29212392441511,32.30399282451323,36.06194114711909,Above Win Gate
1610612748,Miami Heat,MIA,2022-23,44,49.5,-5.5,0,0.14386806545168165,-1.2512896094325718,-0.0144008568653676,0.0151378626779599,-0.0347826086956521,57.8380887748312,36.03333213886336,58.40799139319019,49.69212572437453,47.600974034024524,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2022-23,58,53.5,4.5,0,0.20520950158287493,1.4008620689655171,-0.0950905868528776,0.0148737461086129,0.0522988505747126,46.06945566993123,53.49872066430519,58.31743571512498,59.18726283265892,54.1143191092651,Above Win Gate
1610612750,Minnesota Timberwolves,MIN,2022-23,42,49.5,-7.5,0,0.08112862197470305,0.1131928181108509,0.0305116815369498,-0.0260605846385081,-0.1954722872755659,51.78334718571479,26.311959505918374,44.2825870643367,32.17093874856465,36.17215840209058,Above Win Gate
1610612751,Brooklyn Nets,BKN,2022-23,45,50.5,-5.5,0,0.03038036189525107,-2.9741379310344827,0.0389362742870348,0.0294943938972797,-0.4905172413793103,65.48303983757438,24.488446333032176,63.330308165833195,0.0,35.55804813389439,Above Win Gate
1610612752,New York Knicks,NYK,2022-23,47,38.5,8.5,0,0.02491570145706438,2.584848484848485,0.0038953227139798,-0.0331322925313418,-0.1054545454545454,40.81564539836777,32.073102194680615,41.85796332756078,41.98624051234223,37.761210725526404,Above Win Gate
1610612753,Orlando Magic,ORL,2022-23,34,26.5,7.5,0,0.020458766841926247,0.7192336035372144,0.0086527256755372,-0.0090932686753878,-0.1295504789977892,49.09410746070924,31.043356635877174,50.10004412803245,39.35888223582479,40.12794941926417,Above Win Gate
1610612754,Indiana Pacers,IND,2022-23,35,24.5,10.5,0,0.04240569418364614,-2.0484848484848484,-0.0957605860128716,0.0236770929955541,0.176060606060606,61.3755554882908,53.643742783512,61.33577359737551,72.6819245774977,60.53614784603761,Above Win Gate
1610612755,Philadelphia 76ers,PHI,2022-23,54,50.5,3.5,0,0.018361489858123692,1.385263157894737,0.0524169429046359,0.0151482441096478,-0.0214736842105263,46.13867413233036,21.570539493765537,58.41155079723707,51.14329643061782,39.76692006954327,Above Win Gate
